observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
717703,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.440185546875,0.0694444444444444,0.021728515625,0.0657407407407407,,,,,,
717704,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.766845703125,0.2296296296296296,0.022216796875,0.0666666666666666,,,,,,
717705,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Pandemis limitata,,,,,,,,,0.8251953125,0.436574074074074,0.019287109375,0.0652777777777777,,,,,,
717706,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.757080078125,0.7342592592592593,0.017822265625,0.0606481481481481,,,,,,
717707,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.885498046875,0.6606481481481481,0.017333984375,0.0611111111111111,,,,,,
717708,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.048095703125,0.2,0.02197265625,0.0657407407407407,,,,,,
717709,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.34423828125,0.3143518518518518,0.0205078125,0.0708333333333333,,,,,,
717710,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.6923828125,0.2759259259259259,0.01708984375,0.0675925925925925,,,,,,
717711,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.36474609375,0.8458333333333333,0.018310546875,0.062037037037037,,,,,,
717712,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.41650390625,0.3291666666666666,0.025390625,0.0717592592592592,,,,,,
717713,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.16943359375,0.4791666666666667,0.025634765625,0.074537037037037,,,,,,
717714,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura pinus,,,,,,,,,0.335205078125,0.0717592592592592,0.018798828125,0.0666666666666666,,,,,,
717715,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips argyrospila,,,,,,,,,0.9765625,0.5069444444444444,0.020751953125,0.0643518518518518,,,,,,
717716,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.2939453125,0.2699074074074074,0.022216796875,0.0699074074074074,,,,,,
717717,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.87939453125,0.2412037037037037,0.0224609375,0.0666666666666666,,,,,,
717718,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Xenotemna pallorana,,,,,,,,,0.70166015625,0.5416666666666666,0.02001953125,0.0657407407407407,,,,,,
717719,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.7685546875,0.6356481481481482,0.023681640625,0.0689814814814814,,,,,,
717720,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.115234375,0.4648148148148148,0.032958984375,0.0800925925925925,,,,,,
717721,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.48486328125,0.374537037037037,0.02685546875,0.0768518518518518,,,,,,
717722,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.387939453125,0.3569444444444444,0.0205078125,0.0671296296296296,,,,,,
717723,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Acleris variana,,,,,,,,,0.6318359375,0.1023148148148148,0.024658203125,0.0606481481481481,,,,,,
717724,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Endothenia hebesana,,,,,,,,,0.661865234375,0.0662037037037037,0.0234375,0.0699074074074074,,,,,,
717725,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.39453125,0.2953703703703704,0.01708984375,0.0592592592592592,,,,,,
717726,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.52783203125,0.6129629629629629,0.0244140625,0.0726851851851851,,,,,,
717727,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Argyrotaenia pinatubana,,,,,,,,,0.867431640625,0.112037037037037,0.01416015625,0.0564814814814814,,,,,,
717728,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips argyrospila,,,,,,,,,0.963623046875,0.124074074074074,0.0146484375,0.0583333333333333,,,,,,
717729,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.563232421875,0.7518518518518519,0.020751953125,0.0805555555555555,,,,,,
717730,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.8154296875,0.8856481481481482,0.018798828125,0.0796296296296296,,,,,,
717731,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Ortholepis pasadamia,,,,,,,,,0.863525390625,0.4046296296296296,0.01513671875,0.0625,,,,,,
