mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123646,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:36:45+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123646.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123646.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:36:45"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:36:45"", ""DateTimeDigitized"": ""2021:07:27 12:36:45"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""97"", ""SubsecTimeOriginal"": ""97"", ""SubsecTimeDigitized"": ""97"", ""ExposureTime"": ""0.005261"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 108, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123651,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:36:51+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123651.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123651.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:36:51"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:36:51"", ""DateTimeDigitized"": ""2021:07:27 12:36:51"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""80"", ""SubsecTimeOriginal"": ""80"", ""SubsecTimeDigitized"": ""80"", ""ExposureTime"": ""0.005261"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 108, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123705,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:37:05+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123705.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_123705.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:37:05"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:37:05"", ""DateTimeDigitized"": ""2021:07:27 12:37:05"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""32"", ""SubsecTimeOriginal"": ""32"", ""SubsecTimeDigitized"": ""32"", ""ExposureTime"": ""0.005261"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 108, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124937,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:49:37+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124937.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124937.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:49:37"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:49:37"", ""DateTimeDigitized"": ""2021:07:27 12:49:37"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""16"", ""SubsecTimeOriginal"": ""16"", ""SubsecTimeDigitized"": ""16"", ""ExposureTime"": ""0.006505"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124938,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:49:38+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124938.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124938.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:49:38"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:49:38"", ""DateTimeDigitized"": ""2021:07:27 12:49:38"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""96"", ""SubsecTimeOriginal"": ""96"", ""SubsecTimeDigitized"": ""96"", ""ExposureTime"": ""0.006505"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124940,2021-07-27_Trifolium-sp-01-EC,timeLapse,2021-07-27T12:49:40+00:00,media/raw/2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124940.jpg,True,2021-07-27_Trifolium-sp-01-EC_IMG_20210727_124940.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:07:27 12:49:40"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:07:27 12:49:40"", ""DateTimeDigitized"": ""2021:07:27 12:49:40"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""80"", ""SubsecTimeOriginal"": ""80"", ""SubsecTimeDigitized"": ""80"", ""ExposureTime"": ""0.006505"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114248,2021-08-11_Achillea-millefolium-bs-01,timeLapse,2021-08-11T11:42:48+00:00,media/raw/2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114248.jpg,True,2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114248.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:08:11 11:42:48"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:08:11 11:42:48"", ""DateTimeDigitized"": ""2021:08:11 11:42:48"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""36"", ""SubsecTimeOriginal"": ""36"", ""SubsecTimeDigitized"": ""36"", ""ExposureTime"": ""0.000716"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114250,2021-08-11_Achillea-millefolium-bs-01,timeLapse,2021-08-11T11:42:50+00:00,media/raw/2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114250.jpg,True,2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114250.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:08:11 11:42:50"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:08:11 11:42:50"", ""DateTimeDigitized"": ""2021:08:11 11:42:50"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""54"", ""SubsecTimeOriginal"": ""54"", ""SubsecTimeDigitized"": ""54"", ""ExposureTime"": ""0.000716"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114252,2021-08-11_Achillea-millefolium-bs-01,timeLapse,2021-08-11T11:42:52+00:00,media/raw/2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114252.jpg,True,2021-08-11_Achillea-millefolium-bs-01_IMG_20210811_114252.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:08:11 11:42:52"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:08:11 11:42:52"", ""DateTimeDigitized"": ""2021:08:11 11:42:52"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""74"", ""SubsecTimeOriginal"": ""74"", ""SubsecTimeDigitized"": ""74"", ""ExposureTime"": ""0.000716"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145938,2021-08-14_Achillea-millefolium-bs-01,timeLapse,2021-08-14T14:59:38+00:00,media/raw/2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145938.jpg,True,2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145938.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:08:14 14:59:38"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:08:14 14:59:38"", ""DateTimeDigitized"": ""2021:08:14 14:59:38"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""72"", ""SubsecTimeOriginal"": ""72"", ""SubsecTimeDigitized"": ""72"", ""ExposureTime"": ""0.000804"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145944,2021-08-14_Achillea-millefolium-bs-01,timeLapse,2021-08-14T14:59:43+00:00,media/raw/2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145944.jpg,True,2021-08-14_Achillea-millefolium-bs-01_IMG_20210814_145944.jpg,image/jpeg,"{""EXIF"": {""544"": 0, ""545"": 0, ""546"": 0, ""547"": 0, ""548"": 0, ""549"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""ResolutionUnit"": 2, ""ExifOffset"": 414, ""ImageDescription"": ""\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Make"": ""Blackview\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Model"": ""A60\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000"", ""Software"": ""MediaTek Camera Application\u0000\u0000\u0000\u0000"", ""Orientation"": 1, ""DateTime"": ""2021:08:14 14:59:43"", ""YCbCrPositioning"": 2, ""XResolution"": ""72.0"", ""YResolution"": ""72.0"", ""DateTimeOriginal"": ""2021:08:14 14:59:43"", ""DateTimeDigitized"": ""2021:08:14 14:59:43"", ""ExposureBiasValue"": ""0.0"", ""ColorSpace"": 1, ""MeteringMode"": 2, ""LightSource"": 255, ""Flash"": 0, ""FocalLength"": ""2.57"", ""ExifImageWidth"": 1600, ""ExifImageHeight"": 1200, ""ExifInteroperabilityOffset"": 918, ""SceneCaptureType"": 0, ""SubsecTime"": ""98"", ""SubsecTimeOriginal"": ""98"", ""SubsecTimeDigitized"": ""98"", ""ExposureTime"": ""0.000804"", ""FNumber"": ""2.0"", ""ExposureProgram"": 0, ""ISOSpeedRatings"": 101, ""ExposureMode"": 0, ""WhiteBalance"": 0, ""DigitalZoomRatio"": ""1.0""}}",,
