"mediaID","deploymentID","captureMethod","timestamp","filePath","filePublic","fileName","fileMediatype","exifData","favorite","mediaComments","observationTags","observationComments"
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
